Tipo de Incidencia,Clave de incidencia,ID de la incidencia,Resumen,Parent summary,Prioridad,Estado,Sprint de ejecución,Tipo de prueba,Atributo,Nivel de prueba,Tag0,Tag1,Tag2,Etapa de la prueba,Ambiente,Reportado,Fecha Reporte,Versión de corrección 1,Desarrollador,Sprint última regresión,En qué versión fue corregido?,Estrategia de ejecución
Test Case,NGA-T12987,NGA-E11269,Verify Trailing Spaces are removed automatically on Save for custom fields,NGA-14804,Happy Path,Pass,May/26/2025 - Jun/08/2025,Functional,AbsenceTracker,System,Just In Case,,Medium,,DEV2,Wara Rojas,29/05/2025,0,Rani Patha,,,Automation Not Planned
Test Case,NGA-T12988,NGA-E11270,Verify Leading Spaces are removed automatically on Save for custom fields,NGA-14804,Happy Path,Pass,May/26/2025 - Jun/08/2025,Functional,AbsenceTracker,System,Just In Case,,Medium,,DEV2,Nicole Gagneux,29/05/2025,0,Rani Patha,,,Automation Not Planned
Test Case,NGA-T12989,NGA-E11271,Verify Trailing and leading Spaces are removed automatically on Save for custom fields,NGA-14804,Happy Path,Pass,May/26/2025 - Jun/08/2025,Functional,AbsenceTracker,System,Just In Case,,Medium,,DEV2,Rani Patha,29/05/2025,0,Rani Patha,,,Automation Not Planned
Test Case,NGA-T12990,NGA-E11272,Verify Trailing and leading Spaces are removed automatically on Save for custom fields and working as expected on Case Assignment rules,NGA-14804,Normal,Pass,May/26/2025 - Jun/08/2025,Functional,AbsenceTracker,System,Just In Case,,Medium,,DEV2,Rani Patha,29/05/2025,0,Rani Patha,,,Automation Not Planned
Test Case,NGA-T12994,NGA-E11281,Insights Base Schema - fact_case_intermittent_request_detail table,NGA-14539,Normal,Pass,Jun/02/2025 - Jun/15/2025,Functional,Insights,End-to-End,Sirius,,Medium,Done,,Wara Rojas,2/6/2025,1,Maria Luisa Silva,NGA-14539 - [ETL] Add ITOR Details to Insights,,Automation Not Planned
Test Case,NGA-T12996,NGA-E11282,Insights Tenant Schema - case_time_off_request_detail view,NGA-14539,High,Pass,Jun/02/2025 - Jun/15/2025,Functional,Insights,End-to-End,Sirius,,High,Done,,Nicole Gagneux,2/6/2025,0,Maria Luisa Silva,NGA-14539 - [ETL] Add ITOR Details to Insights,,Automation Not Planned
Test Case,NGA-T12997,NGA-E11300,Verify POST Rennumber Error message as expects when Employee not found,NGA-12518,Normal,Pass,Jun/02/2025 - Jun/15/2025,Functional,AbsenceTracker,API,Just In Case,,Low,,DEV2,Monica Apaza,2/6/2025,1,Rani Patha,,,Automated
Test Case,NGA-T12998,NGA-E11301,Verify POST Rennumber Error message as expects when Employee renumber already exists.,NGA-12518,Normal,Pass,Jun/02/2025 - Jun/15/2025,Functional,AbsenceTracker,API,Just In Case,,Low,,DEV2,Nicole Gagneux,2/6/2025,0,Rani Patha,,,Automation Not Planned
Test Case,NGA-T12999,NGA-E11283,ATP: Payroll Calculations feature disabled and behaviour,NGA-13552,Normal,Pass,May/26/2025 - Jun/08/2025,Regression,AbsenceTracker,System,Absengers,,Medium,,DEV4,Mirtza Aguirre,30/05/2025,0,Daniela Medina,,,Needs Review
Test Case,NGA-T13000,NGA-E11284,ATP: Payroll Calculations - Case Page behavior,NGA-13552,Normal,Pass,May/26/2025 - Jun/08/2025,Regression,AbsenceTracker,System,Absengers,,Medium,,DEV4,Mirtza Aguirre,30/05/2025,0,,,,Needs Review
Test Case,NGA-T13001,NGA-E11303,Verify POST Rennumber Error message as expects when multi Employees found in same customer,NGA-12518,Normal,Pass,Jun/02/2025 - Jun/15/2025,Functional,AbsenceTracker,API,Just In Case,,Low,,DEV2,Mirtza Aguirre,2/6/2025,0,Rani Patha,,,Needs Review
Test Case,NGA-T13002,NGA-E11302,Verify POST Rennumber Error message as expects when ERC is invalid,NGA-12518,Normal,Pass,Jun/02/2025 - Jun/15/2025,Functional,AbsenceTracker,API,Just In Case,,Low,,DEV2,Mirtza Aguirre,2/6/2025,0,Rani Patha,,,Needs Review
Test Case,NGA-T13003,NGA-E11285,ATP: Feature names changes,NGA-13552,Normal,Pass,May/26/2025 - Jun/08/2025,Functional,AbsenceTracker,System,Absengers,,Medium,,DEV4,Mirtza Aguirre,30/05/2025,0,Daniela Medina,,,Automation Planned
Test Case,NGA-T13004,NGA-E11310,Verify POST Rennumber post successfully and Global search works as expected.,NGA-12518,Normal,Pass,Jun/02/2025 - Jun/15/2025,Functional,AbsenceTracker,API,Just In Case,,Low,,DEV2,Wara Rojas,2/6/2025,2,Rani Patha,,,Automation Not Planned
Test Case,NGA-T13004,NGA-E11312,Verify POST Rennumber post successfully and Global search works as expected.,NGA-12518,Normal,Pass,Jun/02/2025 - Jun/15/2025,Functional,AbsenceTracker,API,Just In Case,,Low,,DEV2,Wara Rojas,2/6/2025,1,Rani Patha,,,Automation Not Planned
Test Case,NGA-T13005,NGA-E11286,ATP: Payroll Calculations - Employee Page behavior,NGA-13552,Normal,Pass,May/26/2025 - Jun/08/2025,Regression,AbsenceTracker,System,Absengers,,Medium,,DEV4,Wara Rojas,30/05/2025,0,,,,Automation Not Planned
Test Case,NGA-T13006,NGA-E11311,Edit Employee In Portal and verify saving it as expected.,NGA-12518,Normal,Pass,Jun/02/2025 - Jun/15/2025,Functional,AbsenceTracker,API,Just In Case,,Low,,DEV2,Wara Rojas,2/6/2025,0,Rani Patha,,,Automation Not Planned
Test Case,NGA-T13007,NGA-E11313,Verify Batch Employee Renumber job in system_jobs,"NGA-12518,NGA-15006",Normal,Fail,Jun/02/2025 - Jun/15/2025,Functional,AbsenceTracker,API,Just In Case,,Low,,DEV2,Mirtza Aguirre,2/6/2025,0,Rani Patha,,,Needs Review
Test Case,NGA-T13007,NGA-E11320,Verify Batch Employee Renumber job in system_jobs,"NGA-12518,NGA-15006",Normal,Pass,Jun/02/2025 - Jun/15/2025,Functional,AbsenceTracker,API,Just In Case,,Low,,DEV2,Nicole Gagneux,3/6/2025,0,Rani Patha,,,Automation Not Planned
Test Case,NGA-T13011,NGA-E11321,"USERRA Employee Active Duty Return Notification letter to Employer - Update (Rename Paperwork, Update Document Name, and Remove Attachment from Communication)",NGA-14778,Normal,Pass,Jun/02/2025 - Jun/15/2025,Regression,AbsenceTracker,System,Config Wizards,Firefox,TBD,,DEV3,Carlos Santiago,3/6/2025,0,Paolo Calderon,,,Automation Not Planned
Test Case,NGA-T13012,NGA-E11322,Your Rights Under USERRA - update communication (Remove Attachment from Communication),"NGA-14778,TST-938",Normal,Pass,Jun/02/2025 - Jun/15/2025,Regression,AbsenceTracker,System,Config Wizards,Firefox,TBD,,DEV3,Andrey Monteiro,3/6/2025,0,Paolo Calderon,,,
Test Case,NGA-T13013,NGA-E11323,"Designation Notice - WH-382 - Update (Rename Paperwork, Update Description, Update Document Name and Update Associated Communications)",NGA-14778,Normal,Pass,Jun/02/2025 - Jun/15/2025,Regression,AbsenceTracker,System,Config Wizards,Firefox,TBD,,DEV3,Andrey Monteiro,3/6/2025,0,Paolo Calderon,,,
Test Case,NGA-T13015,NGA-E11343,NY Request for COVID-19 Quarantine DB-PFL paperwork is disabled,NGA-14972,Normal,Pass,Jun/02/2025 - Jun/15/2025,Functional,AbsenceTracker,System,Config Wizards,Firefox,TBD,,DEV3,Andrey Monteiro,4/6/2025,0,Paolo Calderon,,,
Test Case,NGA-T13016,NGA-E11344,NY Request for COVID-19 Quarantine Minor Child paperwork is disabled,NGA-14972,Normal,Pass,Jun/02/2025 - Jun/15/2025,Functional,AbsenceTracker,System,Config Wizards,Firefox,TBD,,DEV3,Andrey Monteiro,4/6/2025,0,Paolo Calderon,,,
Test Case,NGA-T13017,NGA-E11345,Case Intake Rule for Portal Assigns Correctly,NGA-14806,Normal,Pass,Jun/02/2025 - Jun/15/2025,Functional,AbsenceTracker,System,Just In Case,,TBD,,,Andrey Monteiro,5/6/2025,0,Robert Hardy,,,
Test Case,NGA-T13018,NGA-E11346,Case Intake Rule for ESS Assigns Correctly,NGA-14806,Normal,Pass,Jun/02/2025 - Jun/15/2025,Functional,AbsenceTracker,System,Just In Case,,Medium,,,Andrey Monteiro,5/6/2025,0,Robert Hardy,,,
Test Case,NGA-T13019,NGA-E11347,Case Intake Rule for API Assigns Correctly,NGA-14806,Normal,Pass,Jun/02/2025 - Jun/15/2025,Functional,AbsenceTracker,API,Just In Case,,Medium,,,Alexandre Norberto,5/6/2025,0,Robert Hardy,,,Automation Not Planned
Test Case,NGA-T13020,NGA-E11348,Case Intake Rule for File Assigns Correctly,NGA-14806,Normal,Pass,Jun/02/2025 - Jun/15/2025,Functional,AbsenceTracker,System,Just In Case,,Medium,,,Alexandre Norberto,5/6/2025,0,Robert Hardy,,,Automation Not Planned
Test Case,NGA-T13021,NGA-E11350,Assignee Types Honor Intake Case Rules,NGA-14806,Normal,Pass,Jun/02/2025 - Jun/15/2025,Functional,AbsenceTracker,System,Just In Case,,Medium,,,Wara Rojas,5/6/2025,0,Robert Hardy,,,Automation Not Planned
Test Case,NGA-T13022,NGA-E11349,Verify multiple case intake rule values assign properly,NGA-14806,Normal,Pass,Jun/02/2025 - Jun/15/2025,Functional,AbsenceTracker,System,Just In Case,,Medium,,,Nicole Gagneux,5/6/2025,0,Robert Hardy,,,Automation Not Planned
Test Case,NGA-T13023,NGA-E11357,Verify Customer Level Custom Field case assignment rule working as expected.,NGA-14805,Happy Path,Pass,Jun/02/2025 - Jun/15/2025,Regression,AbsenceTracker,System,Just In Case,,Medium,,DEV2,Paolo Calderon,5/6/2025,0,Rani Patha,,,Automation Planned
Test Case,NGA-T13025,NGA-E11359,Verify Employer Level Custom Field case assignment rule working as expected.,NGA-14805,Normal,Pass,Jun/02/2025 - Jun/15/2025,Regression,AbsenceTracker,System,Just In Case,,Medium,,DEV2,Paolo Calderon,5/6/2025,0,Rani Patha,,,Automation Planned
Test Case,NGA-T13025,NGA-E11366,Verify Employer Level Custom Field case assignment rule working as expected.,NGA-14805,Normal,Fail,Jun/02/2025 - Jun/15/2025,Regression,AbsenceTracker,System,Just In Case,,Medium,,DEV2,Mirtza Aguirre,6/6/2025,0,Rani Patha,,,
Test Case,NGA-T13025,NGA-E11367,Verify Employer Level Custom Field case assignment rule working as expected.,NGA-14805,Normal,Pass,Jun/02/2025 - Jun/15/2025,Regression,AbsenceTracker,System,Just In Case,,Medium,,DEV2,Carlos Santiago,6/6/2025,0,Rani Patha,,,Automated
Test Case,NGA-T13026,NGA-E11358,Verify Customer Level Custom Field customized at employer level and case assignment rule created working as expected.,NGA-14805,Normal,Pass,Jun/02/2025 - Jun/15/2025,Regression,AbsenceTracker,System,Just In Case,,Medium,,DEV2,Rani Patha,5/6/2025,0,Rani Patha,,,Automation Planned
Test Case,NGA-T13028,NGA-E11360,"Q-record with all correct data (create and update hourly rate, quarters and pay history)","NGA-11949,TST-878",Happy Path,Pass,Jun/02/2025 - Jun/15/2025,Regression,AbsenceTracker,System,Absengers,,TBD,,,Nicole Gagneux,6/6/2025,0,Maria Cancqui,,,Automation Not Planned
Test Case,NGA-T13029,NGA-E11361,"Q-record upload with correct data for each section (create and update hourly rate, quarters and pay history)",NGA-11949,Normal,Pass,Jun/02/2025 - Jun/15/2025,Regression,AbsenceTracker,System,Absengers,,TBD,,,Mirtza Aguirre,6/6/2025,0,Maria Cancqui,,,
Test Case,NGA-T13030,NGA-E11362,Q-record - validations for quartely average,NGA-11949,Normal,Pass,Jun/02/2025 - Jun/15/2025,Regression,AbsenceTracker,System,Absengers,,TBD,,,Wara Rojas,6/6/2025,0,Maria Cancqui,,,Automation Not Planned
Test Case,NGA-T13031,NGA-E11363,Q-record - validations for pay history,NGA-11949,Normal,Pass,Jun/02/2025 - Jun/15/2025,Regression,AbsenceTracker,System,Absengers,,TBD,,,Wara Rojas,6/6/2025,0,Maria Cancqui,,,Automation Not Planned
Test Case,NGA-T13032,NGA-E11364,Q-record - validations for Hourly Rate,NGA-11949,Normal,Pass,Jun/02/2025 - Jun/15/2025,Regression,AbsenceTracker,System,Absengers,,TBD,,,Alexandre Norberto,6/6/2025,0,Maria Cancqui,,,Automation Not Planned
Test Case,NGA-T13033,NGA-E11365,Q-record - validations,NGA-11949,Normal,Pass,Jun/02/2025 - Jun/15/2025,Regression,AbsenceTracker,System,Absengers,,TBD,,,Alexandre Norberto,6/6/2025,0,Maria Cancqui,,,Automated
Test Case,NGA-T13034,NGA-E11379,Multiple SSO login - Should keep working as it was before changes,NGA-14562,Normal,Pass,Jun/02/2025 - Jun/15/2025,Functional,AbsenceTracker,API,Config Wizards,Chrome,High,,DEV3,Nicole Gagneux,6/6/2025,1,Alejandro Sardinas,,,Automation Not Planned
Test Case,NGA-T13035,NGA-E11380,Multiple SSO login - Should be able to login with multiple SSO profiles getting the default profile,NGA-14562,Normal,Pass,Jun/02/2025 - Jun/15/2025,Functional,AbsenceTracker,API,Config Wizards,Chrome,High,,DEV3,Alexandre Norberto,6/6/2025,0,Alejandro Sardinas,,,Automation Not Planned
Test Case,NGA-T13036,NGA-E11381,Multiple SSO login - Should be able to login with multiple SSO profiles getting the no default profile,NGA-14562,Normal,Pass,Jun/02/2025 - Jun/15/2025,Functional,AbsenceTracker,API,Config Wizards,Chrome,High,,DEV3,Alexandre Norberto,6/6/2025,0,Alejandro Sardinas,,,Automation Planned
Test Case,NGA-T13037,NGA-E11383,Multiple SSO login - Should be able to login with multiple SSO profiles without a default profile,NGA-14562,Normal,Pass,Jun/02/2025 - Jun/15/2025,Functional,AbsenceTracker,API,Config Wizards,Chrome,High,,DEV3,Alexandre Norberto,6/6/2025,0,Alejandro Sardinas,,,Automation Not Planned
Test Case,NGA-T13038,NGA-E11407,Delete a Case thru System Jobs and verify if there Unique Platform JobId created for each.,"NGA-13272,NGA-15338",Happy Path,Pass,Jun/09/2025 - Jun/22/2025,Functional,AbsenceTracker,System,Just In Case,,Low,,DEV2,Alexandre Norberto,10/6/2025,0,Rani Patha,,,Automation Planned
Test Case,NGA-T13038,NGA-E11520,Delete a Case thru System Jobs and verify if there Unique Platform JobId created for each.,"NGA-13272,NGA-15338",Happy Path,Pass,Jun/16/2025 - Jun/29/2025,Functional,AbsenceTracker,System,Just In Case,,Low,,DEV2,Lucas Simionato Bueno,17/06/2025,0,Rani Patha,,,Automation Not Planned
Test Case,NGA-T13039,NGA-E11528,Return data success from endpoint api/v1/configurations/features,NGA-14880,Normal,Pass,Jun/16/2025 - Jun/29/2025,Functional,as.api,API,Config Wizards,,Medium,,DEV3,Lucas Simionato Bueno,18/06/2025,0,Paolo Calderon,,,Automated
Test Case,NGA-T13040,NGA-E11529,Return data success from endpoint api/v1/employers/{{employer_Id}}/configurations/features when send exist employer,NGA-14880,Normal,Pass,Jun/16/2025 - Jun/29/2025,Functional,as.api,API,Config Wizards,,Medium,,DEV3,Lucas Simionato Bueno,18/06/2025,0,Paolo Calderon,,,Automation Not Planned
Test Case,NGA-T13041,NGA-E11530,Return data empty and 404 NotFound from endpoint api/v1/employers/{{employer_Id}}/configurations/features when send not exist employer,NGA-14880,Normal,Pass,Jun/16/2025 - Jun/29/2025,Functional,as.api,API,Config Wizards,,Medium,,DEV3,Lucas Simionato Bueno,18/06/2025,0,Paolo Calderon,,,Automation Not Planned
Test Case,NGA-T13051,NGA-E11385,Employee - Pay History - Verify Round-up Decimal Display,NGA-14815,Normal,Pass,Jun/09/2025 - Jun/22/2025,Regression,AbsenceTracker,System,Absengers,,TBD,,,Daniela Medina,9/6/2025,0,Maria Cancqui,,,Automation Not Planned
Test Case,NGA-T13052,NGA-E11386,Employee - Payments - Verify Round-up Decimal Display,NGA-14815,Normal,Pass,Jun/09/2025 - Jun/22/2025,Regression,AbsenceTracker,System,Absengers,,TBD,,,Daniela Medina,9/6/2025,0,Maria Cancqui,,,Automation Not Planned
Test Case,NGA-T13053,NGA-E11387,Case - Paid policies - Verify Round-up Decimal Display,NGA-14815,Normal,Pass,Jun/09/2025 - Jun/22/2025,Regression,AbsenceTracker,System,Absengers,,TBD,,,Daniela Medina,9/6/2025,0,Maria Cancqui,,,Automation Not Planned
Test Case,NGA-T13054,NGA-E11388,Payroll Run - Verify Round-up Decimal Display,NGA-14815,Normal,Pass,Jun/09/2025 - Jun/22/2025,Regression,AbsenceTracker,System,Absengers,,TBD,,,Daniela Medina,9/6/2025,0,Maria Cancqui,,,Automation Not Planned
Test Case,NGA-T13055,NGA-E11389,Payroll Run Details - Verify Round-up Decimal Display,NGA-14815,Normal,Pass,Jun/09/2025 - Jun/22/2025,Regression,AbsenceTracker,System,Absengers,,TBD,,,Daniela Medina,9/6/2025,0,Maria Cancqui,,,Automation Not Planned
Test Case,NGA-T13100,NGA-E11435,"API / Prior usage: (W)(RB-12m) Approved open consecutive case, single policy v2.1",ASE-1206,Happy Path,Pass,Jun/09/2025 - Jun/22/2025,Functional,AbsenceTracker,API,Abacus,,High,Done,,Daniela Medina,11/6/2025,0,Wara Rojas,NGA-12594 Add support for v2.1 Policies in Case.GetPriorUsage API,,Automation Not Planned
Test Case,NGA-T13100,NGA-E11656,"API / Prior usage: (W)(RB-12m) Approved open consecutive case, single policy v2.1",ASE-1206,Happy Path,Fail,Jun/30/2025 - Jul/13/2025,Functional,AbsenceTracker,API,Abacus,,High,Done,,Mirtza Aguirre,2/7/2025,0,Wara Rojas,Platform_202507.0 - Abacus,,Automation Not Planned
Test Case,NGA-T13100,NGA-E12186,"API / Prior usage: (W)(RB-12m) Approved open consecutive case, single policy v2.1",ASE-1206,Happy Path,Pass,Aug/04/2025 - Aug/17/2025,Functional,AbsenceTracker,API,Abacus,,High,Done,,Mirtza Aguirre,5/8/2025,0,Wara Rojas,NGA-15576 - [API: PriorUsage] 500 Internal server error is displayed for 2.1 version,,Automation Not Planned
Test Case,NGA-T13100,NGA-E14304,"API / Prior usage: (W)(RB-12m) Approved open consecutive case, single policy v2.1",ASE-1206,Happy Path,Pass,Nov/17/2025 - Nov/30/2025,Functional,AbsenceTracker,API,Abacus,,High,Done,,Mirtza Aguirre,18/11/2025,0,Wara Rojas,NGA-14654 & NGA-14647 - Backward Compatibility,,Automation Not Planned
Test Case,NGA-T13102,NGA-E11541,"P/ RWW: (F) Consecutive - Less than full week lost, one holiday falls on scheduled workday","ASE-133,ASE-393,ASE-589",Happy Path,Pass,Jun/30/2025 - Jul/13/2025,Functional,Calcs,End-to-End,Abacus,,High,Done,Dev5,Wara Rojas,1/7/2025,0,Wara Rojas,NGA-14858: Make Time Tracker behave consistently for FTE,,Automation Not Planned
Test Case,NGA-T13102,NGA-E12243,"P/ RWW: (F) Consecutive - Less than full week lost, one holiday falls on scheduled workday","ASE-133,ASE-393,ASE-589",Happy Path,Pass,Aug/04/2025 - Aug/17/2025,Functional,Calcs,End-to-End,Abacus,,High,Done,,Wara Rojas,8/8/2025,0,Wara Rojas,Platform_202508.0 - Abacus,,Automation Not Planned
Test Case,NGA-T13102,NGA-E12252,"P/ RWW: (F) Consecutive - Less than full week lost, one holiday falls on scheduled workday","ASE-133,ASE-393,ASE-589",Happy Path,Pass,Aug/04/2025 - Aug/17/2025,Functional,Calcs,End-to-End,Abacus,,High,Done,,Wara Rojas,8/8/2025,1,Wara Rojas,Platform_202508.0 - Abacus,,Automation Not Planned
Test Case,NGA-T13102,NGA-E12502,"P/ RWW: (F) Consecutive - Less than full week lost, one holiday falls on scheduled workday","ASE-133,ASE-393,ASE-589",Happy Path,Pass,Aug/25/2025 - Sep/07/2025,Functional,Calcs,End-to-End,Abacus,,High,Done,Test1,Paolo Calderon,27/08/2025,0,Wara Rojas,Platform_202508.3 - Abacus,,Automation Planned
Test Case,NGA-T13103,NGA-E12240,"P/ RWW: (F) Intermittent -Partial week lost, holiday falls on scheduled workday","ASE-133,ASE-393,ASE-589",Happy Path,Pass,Aug/04/2025 - Aug/17/2025,Functional,Calcs,End-to-End,Abacus,,High,Done,Dev5,Paolo Calderon,8/8/2025,0,Nicole Gagneux,Platform_202508.0 - Abacus,,Automation Planned
Test Case,NGA-T13103,NGA-E12251,"P/ RWW: (F) Intermittent -Partial week lost, holiday falls on scheduled workday","ASE-133,ASE-393,ASE-589",Happy Path,Pass,Aug/04/2025 - Aug/17/2025,Functional,Calcs,End-to-End,Abacus,,High,Done,Dev5,Paolo Calderon,8/8/2025,0,Nicole Gagneux,Platform_202508.0 - Abacus,,Automation Planned
Test Case,NGA-T13103,NGA-E12504,"P/ RWW: (F) Intermittent -Partial week lost, holiday falls on scheduled workday","ASE-133,ASE-393,ASE-589",Happy Path,Fail,Aug/25/2025 - Sep/07/2025,Functional,Calcs,End-to-End,Abacus,,High,Done,Test1,Paolo Calderon,27/08/2025,0,Nicole Gagneux,Platform_202508.3 - Abacus,,Automation Planned
Test Case,NGA-T13105,NGA-E11542,"P/ RWW: (F) Reduced - Less than full week lost, one holiday falls on scheduled workday","ASE-133,ASE-393,ASE-589",Happy Path,Fail,Jul/07/2025 - Jul/20/2025,Functional,Calcs,End-to-End,Abacus,,High,Done,Dev5,Paolo Calderon,8/7/2025,0,Wara Rojas,NGA-14858: Make Time Tracker behave consistently for FTE,,Automation Planned
Test Case,NGA-T13105,NGA-E12245,"P/ RWW: (F) Reduced - Less than full week lost, one holiday falls on scheduled workday","ASE-133,ASE-393,ASE-589",Happy Path,Fail,Aug/04/2025 - Aug/17/2025,Functional,Calcs,End-to-End,Abacus,,High,Done,,Nicole Gagneux,8/8/2025,0,Wara Rojas,Platform_202508.0 - Abacus,,Automation Not Planned
